Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
5/21/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/22/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/23/2024,AQS,60371302,1,0.1,ppm,1,Compton,15,63,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/24/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/25/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/26/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/27/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/28/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/29/2024,AQS,60371302,1,0.1,ppm,1,Compton,17,71,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/30/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/31/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/1/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/2/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/3/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/4/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/5/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/6/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/7/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/8/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/9/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/10/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/11/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/12/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/13/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/14/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/15/2024,AQS,60371302,1,0.4,ppm,5,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/16/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/17/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/18/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/19/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/20/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/21/2024,AQS,60371302,1,0.3,ppm,3,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/22/2024,AQS,60371302,1,0.3,ppm,3,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/23/2024,AQS,60371302,1,0.3,ppm,3,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/24/2024,AQS,60371302,1,0.3,ppm,3,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/25/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/26/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/27/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/28/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/29/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
6/30/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/1/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/2/2024,AQS,60371302,1,0.1,ppm,1,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/3/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/4/2024,AQS,60371302,1,0.1,ppm,1,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/5/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/6/2024,AQS,60371302,1,0.1,ppm,1,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/7/2024,AQS,60371302,1,0.1,ppm,1,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/8/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/9/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/10/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/11/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/12/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/13/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/14/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/15/2024,AQS,60371302,1,0.1,ppm,1,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/16/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/25/2024,AQS,60371302,1,0.1,ppm,1,Compton,2,8,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/26/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/27/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/28/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/29/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/30/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
7/31/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/1/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/2/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/3/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/4/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/5/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/6/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/7/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/8/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/9/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/10/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/11/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/12/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/13/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/14/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/15/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/16/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/17/2024,AQS,60371302,1,0.1,ppm,1,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/18/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/19/2024,AQS,60371302,1,0.5,ppm,6,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/20/2024,AQS,60371302,1,0.6,ppm,7,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/21/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/22/2024,AQS,60371302,1,0.2,ppm,2,Compton,36,150,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/23/2024,AQS,60371302,1,0.3,ppm,3,Compton,28,117,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/24/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/25/2024,AQS,60371302,1,0.4,ppm,5,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/26/2024,AQS,60371302,1,0.5,ppm,6,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/27/2024,AQS,60371302,1,0.2,ppm,2,Compton,30,125,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/28/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/29/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/30/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
8/31/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/1/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/2/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/3/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/4/2024,AQS,60371302,1,0.5,ppm,6,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/5/2024,AQS,60371302,1,0.7,ppm,8,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/6/2024,AQS,60371302,1,0.4,ppm,5,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/7/2024,AQS,60371302,1,0.2,ppm,2,Compton,16,67,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/12/2024,AQS,60371302,1,0.1,ppm,1,Compton,16,67,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/13/2024,AQS,60371302,1,0.1,ppm,1,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/14/2024,AQS,60371302,1,0.1,ppm,1,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/15/2024,AQS,60371302,1,0.1,ppm,1,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/16/2024,AQS,60371302,1,0.1,ppm,1,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/17/2024,AQS,60371302,1,0.4,ppm,5,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/18/2024,AQS,60371302,1,0.6,ppm,7,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/19/2024,AQS,60371302,1,0.1,ppm,1,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/20/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/21/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/22/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/23/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/24/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/25/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/26/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/27/2024,AQS,60371302,1,0.3,ppm,3,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/28/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/29/2024,AQS,60371302,1,0.2,ppm,2,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
9/30/2024,AQS,60371302,1,0.5,ppm,6,Compton,48,200,42101,Carbon monoxide,106,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/1/2024,AQS,60371302,1,0.3,ppm,3,Compton,18,75,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/2/2024,AQS,60371302,1,0.4,ppm,5,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/3/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/4/2024,AQS,60371302,1,0.3,ppm,3,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/5/2024,AQS,60371302,1,0.4,ppm,5,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/6/2024,AQS,60371302,1,0.3,ppm,3,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/7/2024,AQS,60371302,1,0.5,ppm,6,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/8/2024,AQS,60371302,1,0.4,ppm,5,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/9/2024,AQS,60371302,1,0.4,ppm,5,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/10/2024,AQS,60371302,1,0.3,ppm,3,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/11/2024,AQS,60371302,1,0.5,ppm,6,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/12/2024,AQS,60371302,1,0.4,ppm,5,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/13/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/14/2024,AQS,60371302,1,0.1,ppm,1,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/15/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/16/2024,AQS,60371302,1,0.2,ppm,2,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/17/2024,AQS,60371302,1,0.3,ppm,3,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/18/2024,AQS,60371302,1,0.7,ppm,8,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/19/2024,AQS,60371302,1,1.2,ppm,14,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
10/20/2024,AQS,60371302,1,1.6,ppm,18,Compton,24,100,42101,Carbon monoxide,158,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
